ticker,date,year,market_cap,gross_profit_electric,gross_profit,gross_profit_non_electric,gross_profit_electric_fraction,emissions_co2_historical,emissions_co2_irp,emissions_co2_irp_future,emissions_co2_target,emissions_co2_target_future,emissions_co2_1point5c,emissions_co2_1point5c_historical,emissions_co2_1point5c_future,emissions_co2_historical_social_cost,emissions_co2_irp_social_cost,emissions_co2_irp_social_cost_future,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_1point5c_historical_social_cost,emissions_co2_1point5c_future_social_cost,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_historical,emissions_co2_irp_above_1point5c_future,market_cap_electric,market_cap_non_electric,carbon_adjustment_historical,carbon_adjustment_future,carbon_adjustment,index_value,market_cap_total,market_cap_electric_total,index_value_total,market_cap_weighting,market_cap_electric_weighting,index_weighting,performance
XEL,2019-03-29,2019.0,28948150000.0,4250169439.0,6805000000.0,2554830561.0,0.6245656780308597,934.4666983040145,1265.6440913965525,331.17739309253795,1180.7325271865154,246.265828882501,1190.9699227385825,958.0123497229999,232.9575730155825,62322910252.18584,76321065829.03392,13998155576.84808,72839760795.94374,73788974364.85493,63513411478.0677,10275562886.787237,74.67416865797009,-23.54565141898547,98.21982007695544,18080020932.489033,10868129067.51097,-1190501225.8818665,3722592690.0608425,2532091464.1789856,15547929468.310047,1667269451900.0,545146579872.8276,355695945919.2534,0.01736261044488702,0.03316543036316354,0.04371129231773584,1.0246080933284725
D,2019-03-29,2019.0,50664594000.0,4969860055.0,7786000000.0,2816139945.0,0.638307225147701,777.0676655074866,1260.9098012740606,483.84213576657385,1146.6751042621654,369.6074387546788,837.1783498594941,661.2916853975648,175.88666446192929,50830387319.36284,70648837368.0772,19818450048.714348,66235183094.59588,51098614392.57177,43340401348.753235,7758213043.818531,423.73145141456644,115.77598010992176,307.95547130464456,32339576409.374863,18325017590.625137,7489985970.609604,12060237004.895817,19550222975.505424,12789353433.869438,1667269451900.0,545146579872.8276,355695945919.2534,0.030387766022020764,0.05932271723491153,0.035955859437241805,1.0346875421784316
ED,2019-03-29,2019.0,26715150000.0,5159958986.0,9389000000.0,4229041014.0,0.5495749266162531,126.3612637492305,216.9661471265235,90.604883377293,189.1078159757511,62.746552226520585,152.56522670646518,120.98713527693779,31.578091429527397,8392596410.152789,12131669259.69315,3739072849.540361,11058811775.179184,9541534954.244232,8148651863.437302,1392883090.8069308,64.40092042005833,5.3741284722927105,59.02679194776561,14681976600.792192,12033173399.207808,243944546.71548748,2346189758.73343,2590134305.4489174,12091842295.343275,1667269451900.0,545146579872.8276,355695945919.2534,0.016023294836689857,0.026932163096789898,0.03399488364730546,1.028623408126137
PEG,2019-03-29,2019.0,30180280000.0,2110652286.0,6471000000.0,4360347714.0,0.32617096059341677,245.72060619371186,350.23543210556915,104.51482591185732,366.31809868883613,120.59749249512431,372.82119388708617,301.70724244914373,71.11395143794246,16982455028.939089,21302522081.077442,4320067052.138352,21922913452.835472,23532768994.00108,20395992324.029366,3136776669.971714,-22.58576178151702,-55.986636255431875,33.400874473914854,9843930918.578285,20336349081.421715,-3413537295.0902767,1183290382.1666384,-2230246912.9236374,12074177831.501923,1667269451900.0,545146579872.8276,355695945919.2534,0.01810162116603703,0.018057401957606866,0.03394522195156782,1.010202346539704
EIX,2019-03-29,2019.0,20185920000.0,3862076077.0,7251000000.0,3388923923.0,0.5326266828023721,336.0328923960245,436.6246091637592,100.59171676773467,416.1220185142619,80.08912611823737,443.03228426910493,376.71933602859156,66.31294824051338,22891306005.410877,27068411130.608234,4177105125.197356,26256263654.55243,28215958468.529,25290950017.277306,2925008451.2516932,-6.4076751053457315,-40.686443632567034,34.27876852722129,10751559608.91406,9434360391.08594,-2399644011.8664284,1252096673.945663,-1147547337.920765,11899106946.834826,1667269451900.0,545146579872.8276,355695945919.2534,0.01210717318487205,0.01972232791302148,0.03345302942962426,1.0338954750375688
WEC,2019-03-29,2019.0,25060452000.0,2186922353.5,4781600000.0,2594677646.5,0.45736204481763426,373.54875448729285,519.7125207742212,146.16376628692828,487.57635788311507,114.0276033958222,487.9118369488457,408.0888742448861,79.82296270395956,25422484062.836567,31447282121.36352,6024798058.526956,30264730457.8132,31163916690.878914,27642992848.581917,3520923842.2969995,31.800683825375472,-34.54011975759323,66.34080358296872,11461699570.774172,13598752429.225826,-2220508785.74535,2503874216.229956,283365430.4846077,11178334140.289564,1667269451900.0,545146579872.8276,355695945919.2534,0.01503083498077735,0.021024986662207385,0.03142665602049667,1.0367068694284216
FTS,2019-03-29,2019.0,21129042000.0,2107100216.525,3751138600.0,1644038383.475,0.5617228370407321,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,11868665416.192785,9260376583.807215,242317405.52516365,1195957856.8327894,1438275262.357954,10430390153.834831,1667269451900.0,545146579872.8276,355695945919.2534,0.012672841798859566,0.02177151220312438,0.02932389382982351,1.0408851422550052
AEP,2019-03-29,2019.0,41288750000.0,6334137418.5781,10409200000.0,4075062581.4219,0.6085133745703897,1255.3893582632143,1739.9224597445584,484.53310148134426,1784.6803488451778,529.2909905819637,1380.6304638661816,1134.4999079508584,246.1305559153231,83182522714.36104,103373089570.45654,20190566856.095516,105241579642.39566,86650798559.03049,75794186460.40327,10856612098.62721,359.29199587837684,120.88945031235585,238.40254556602116,25124756594.29318,16163993405.706823,7388336253.957764,9333954757.468306,16722291011.426056,8402465582.867123,1667269451900.0,545146579872.8276,355695945919.2534,0.0247642934697495,0.04608807524786143,0.023622607115051483,1.0320394331484906
NGG,2019-03-29,2019.0,28873606300.0,1584734328.0,4634229099.999999,3049494771.999999,0.34196287965133193,43.87688195572058,82.23791848229156,38.361036526570985,74.29119693800061,30.41431498228003,36.36205882763876,29.29895533070573,7.063103496933034,2791917274.729097,4377562689.942288,1585645415.213192,4072314708.3768263,2284173302.0453286,1972625739.0314937,311547563.0138349,45.8758596546528,14.577926625014847,31.29793302963795,9873701556.26684,18999904743.733162,819291535.6976032,1274097852.199357,2093389387.8969598,7780312168.369881,1667269451900.0,545146579872.8276,355695945919.2534,0.017317900395221655,0.01811201229322614,0.021873491271492,1.0034202138515929
LNT,2019-03-29,2019.0,11122680000.0,1356509590.5,1951000000.0,594490409.5,0.6952893851870835,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,7733481338.83267,3389198661.1673303,-1147378804.3700523,1332558898.352138,185180093.98208618,7548301244.850584,1667269451900.0,545146579872.8276,355695945919.2534,0.006671195221219179,0.014186058620484688,0.021221218097785474,1.0274689339437542
EXC,2019-03-29,2019.0,34709413300.0,7356319391.0,19308000000.0,11951680609.0,0.3809985182825772,865.8575941540978,1203.2546255014336,337.3970313473358,1105.3155566410246,239.45796248692676,1004.5315695435899,835.9558487697147,168.5757207738751,59693520467.84538,73639756135.69235,13946235667.846968,69789178772.3019,65135536814.623764,57699803356.490715,7435733458.133047,198.7230559578437,29.901745384383048,168.82131057346072,13224235037.757578,21485178262.24242,1993717111.3546677,6510502209.713921,8504219321.068588,4720015716.68899,1667269451900.0,545146579872.8276,355695945919.2534,0.020818118667288946,0.02425812712764802,0.013269804648716691,1.031693763907982
AGR,2019-03-29,2019.0,15593395000.0,1388126451.0,4825000000.0,3436873549.0,0.2876946012435233,72.78958177427899,110.63035529621799,37.84077352193899,116.66115756508405,43.87157579080506,101.00936173560788,79.21338885822692,21.795972877380958,4940627374.801155,6504655389.220509,1564028014.4193535,6738293698.9349785,6259110266.855185,5297708209.471731,961402057.383453,9.620993560610103,-6.423807083947935,16.044800644558034,4486135556.55775,11107259443.44225,-357080834.6705761,602625957.0359005,245545122.36532402,4240590434.1924257,1667269451900.0,545146579872.8276,355695945919.2534,0.009352654414815767,0.008229228105226818,0.011921953237991311,1.0413650465356774
CNP,2019-03-29,2019.0,15475041100.0,1613760543.0,4815000000.0,3201239457.0,0.33515276074766354,92.33912401732097,117.27298980605183,24.93386578873086,121.20898918982144,28.869865172500464,87.45824503562169,72.52594027515211,14.932304760469567,6047419145.984438,7107808917.18465,1060389771.2002132,7297625312.048783,5502798286.329783,4844146864.851358,658651421.4784253,29.81474477043014,19.81318374216886,10.001561028261293,5186502747.34856,10288538352.65144,1203272281.1330795,401738349.7217879,1605010630.854867,3581492116.4936934,1667269451900.0,545146579872.8276,355695945919.2534,0.009281667748644246,0.009513959985878428,0.01006897086565819,1.018579961526675
IDA,2019-03-29,2019.0,5029855700.0,568585652.0,901634000.0,333048348.0,0.6306169155111719,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,3171912087.0002866,1857943612.9997134,-930247543.2122526,567134499.7687755,-363113043.44347763,3535025130.443764,1667269451900.0,545146579872.8276,355695945919.2534,0.003016822322431469,0.005818457281232937,0.009938334049065183,1.0114825668994758
AEE,2019-03-29,2019.0,18152140000.0,3041115026.0,4567000000.0,1525884974.0,0.6658889918984016,587.2820625223638,866.1604116691873,278.8783491468234,873.5921768803748,286.31011435801094,663.7822795050869,542.4782873925382,121.30399211254863,38535694633.19626,50120431223.54239,11584736590.346127,50460841761.049545,41429824821.54284,36079207611.56933,5350617209.97351,202.3781321641004,44.80377512982568,157.57435703427475,12087310205.398651,6064829794.601349,2456487021.62693,6234119380.372617,8690606401.99955,3396703803.3991013,1667269451900.0,545146579872.8276,355695945919.2534,0.010887346361030031,0.022172587431839696,0.009549458863301713,1.032425603593487
EVRG,2019-03-29,2019.0,15605581500.0,2749381168.0,3197200000.0,447818832.0,0.8599340573001376,574.9789166657099,840.2170350997584,265.2381184340484,782.1070314618369,207.12811479612688,628.3241825984989,504.54993220059595,123.77425039790283,37820435623.11788,48902156110.241394,11081720487.123507,46561753114.76553,38771022662.081665,33311444433.888474,5459578228.193194,211.89285250125954,70.42898446511396,141.46386803614553,13419771015.822968,2185810484.1770325,4508991189.229408,5622142258.930312,10131133448.159729,3288637567.6632385,1667269451900.0,545146579872.8276,355695945919.2534,0.009359963671268654,0.024616812269011294,0.009245642536532572,1.0382758003934895
PNW,2019-03-29,2019.0,10771866000.0,1729871050.0,2615131000.0,885259950.0,0.6614854284546358,276.4181591811781,425.12523275379766,148.7070735726196,412.9186491956301,136.500490014452,329.05616081103204,262.54810954921544,66.50805126181658,18259193640.328106,24433704351.30408,6174510710.975975,23960202593.274704,20356757368.330696,17423143086.674557,2933614281.6561384,96.06907194276562,13.870049631962672,82.19902231080303,7125432396.2659235,3646433603.7340765,836050553.6535492,3240896429.3198366,4076946982.973385,3048485413.2925386,1667269451900.0,545146579872.8276,355695945919.2534,0.00646078292127557,0.013070672474783118,0.00857048118840403,1.0196287604011094
NI,2019-03-29,2019.0,10587004000.0,901660772.0,3353200000.0,2451539228.0,0.2688956137420971,255.93928178178308,313.1741494966183,57.23486771483523,298.99883950312403,43.05955772134095,314.37307878560915,256.70464827471875,57.66843051089041,17080144280.6824,19461303970.960793,2381159690.2783933,18970623066.835575,19639238764.857418,17095532730.208193,2543706034.6492233,-1.1989292889908256,-0.7653664929356694,-0.43356279605517756,2846798938.2700367,7740205061.729964,-15388449.525793076,-162546344.37083006,-177934793.89662552,3024733732.166662,1667269451900.0,545146579872.8276,355695945919.2534,0.006349905822322348,0.005222079791703254,0.008503705951299505,1.0622683469236471
CMS,2019-03-29,2019.0,15734482000.0,1944524943.0,3815000000.0,1870475057.0,0.5097050964613369,388.44145069252033,554.4155686740446,165.9741179815243,542.1579546622286,153.7165039697082,431.02310009271025,350.09999679115583,80.92310330155445,25798970222.039093,32721031797.923172,6922061575.884079,32330664637.098164,26930074857.844315,23360624737.785408,3569450120.058907,123.39246858133436,38.3414539013645,85.05101467996985,8019945665.579169,7714536334.420831,2438345484.253685,3352611455.825172,5790956940.078857,2228988725.500312,1667269451900.0,545146579872.8276,355695945919.2534,0.009437276009627104,0.01471153990812906,0.00626655645382676,1.0209558823529412
NWE,2019-03-29,2019.0,3588149600.0,558121889.0,919126000.0,361004111.0,0.607231096715793,73.79568945849121,114.05492279580781,40.2592333373166,108.74031173339031,34.944622274899096,103.77060254384529,82.7077866924465,21.062815851398778,4951808113.599532,6610074499.328943,1658266385.7294114,6405941055.592549,6388526229.257016,5459463112.517772,929063116.7392443,10.284320251962527,-8.912097233955294,19.196417485917824,2178836016.788334,1409313583.211666,-507654998.9182396,729203268.990167,221548270.07192707,1957287746.7164068,1667269451900.0,545146579872.8276,355695945919.2534,0.0021521114034153198,0.003996789298937939,0.005502699058483874,1.0272833125241743
AES,2019-03-29,2019.0,12023200000.0,916939582.427,2573000000.0,1656060417.573,0.3563698338231636,265.2411488035957,337.52308941963867,72.28194061604296,338.9516438927991,73.71049508920339,289.430445178159,244.68527716161893,44.74516801654009,18111826650.367397,21137481988.855957,3025655338.48856,21210719404.19333,18741917674.40657,16768245894.253435,1973671780.1531348,48.09264424147966,20.55587164197678,27.536772599502868,4284705786.0226607,7738494213.97734,1343580756.1139622,1051983558.3354254,2395564314.4493866,1889141471.5732741,1667269451900.0,545146579872.8276,355695945919.2534,0.00721131187661269,0.007859731573519551,0.005311113306875104,1.0493325594892629
OGE,2019-03-29,2019.0,8662808000.0,1102025116.0,1377800000.0,275774884.0,0.7998440383219626,374.602803314549,609.1543495267293,234.5515462121803,654.2266110014368,279.62380768688786,473.74187920730867,373.9951662318372,99.74671297547145,24490945323.738403,34157827802.081722,9666882478.343317,35946156934.08361,29036238724.25258,24636494991.254406,4399743732.998173,135.41247031942066,0.6076370827118467,134.80483323670887,6928895333.927804,1733912666.0721958,-145549667.51600266,5267138745.345144,5121589077.829144,1807306256.0986605,1667269451900.0,545146579872.8276,355695945919.2534,0.005195805627055645,0.012710150975438908,0.0050810426062852495,1.0141110065851364
POR,2019-03-29,2019.0,4662904300.0,1038780586.0,1420000000.0,381219414.0,0.731535623943662,120.73211035460547,183.24509716286533,62.512986808259875,148.4117609786364,27.67965062403094,144.49220779909015,115.77152755012047,28.720680248969682,7963864852.963596,10563684019.635904,2599819166.6723084,9179805358.554556,8955384511.409916,7688539427.86393,1266845083.5459874,38.75288936377518,4.960582804485,33.792306559290196,3411080606.4900846,1251823693.5099156,275325425.0996666,1332974083.126321,1608299508.2259884,1802781098.2640963,1667269451900.0,545146579872.8276,355695945919.2534,0.0027967310830809087,0.006257180605050894,0.005068320623123846,1.0339050659660713
PNM,2019-03-29,2019.0,3790881200.0,468900996.0,887410000.0,418509004.0,0.5283927339110445,107.62492189517923,143.415303552469,35.79038165728978,151.82450796928836,44.19958607410914,136.39122333237927,107.7582164600271,28.633006872352166,7086545317.24072,8578156583.289825,1491611266.0491056,8928790992.095005,8372405113.18546,7109427228.646006,1262977884.5394542,7.024080220089729,-0.13329456484787272,7.157374784937613,2003074081.199981,1787807118.800019,-22881911.405285835,228633381.50965142,205751470.10436535,1797322611.0956156,1667269451900.0,545146579872.8276,355695945919.2534,0.002273706386019343,0.0036743770485861992,0.005052974687273006,1.0837912072989035
ALE,2019-03-29,2019.0,4251291000.0,443705549.0,873100000.0,429394451.0,0.508195566372695,153.95636867227915,206.52429143646725,52.567922764188076,200.71396999308632,46.75760132080714,181.29001141153466,149.80636690924192,31.483644502292773,10347141766.513777,12545411336.342728,2198269569.8289514,12314472839.93626,11436307876.930326,10047590760.758608,1388717116.1717198,25.234280024932588,4.150001763037238,21.084278261895303,2160487237.560141,2090803762.439859,299551005.7551689,809552453.6572316,1109103459.4124012,1051383778.1477399,1667269451900.0,545146579872.8276,355695945919.2534,0.002549852391978561,0.003963130866682025,0.0029558497649743096,1.0145589142504627
AVA,2019-03-29,2019.0,2674583300.0,492600287.0,902157000.0,409556713.0,0.5460250122761338,45.03969939416158,67.08905787852781,22.049358484366223,69.55728725459339,24.517587860431806,54.69673432012583,43.92677893005493,10.769955390070898,2921179069.674395,3849697777.6465054,928518707.9721103,3951289507.9836173,3380874870.439766,2905821183.770545,475053686.66922086,12.392323558401984,1.1129204641066508,11.279403094295326,1460389379.2160423,1214193920.7839577,15357885.903850079,453465021.3028894,468822907.2067394,991566472.0093029,1667269451900.0,545146579872.8276,355695945919.2534,0.0016041697980803747,0.002678893041127991,0.002787679992940933,1.0051967561099175
DTE,2019-03-29,2019.0,19210417700.0,2872808075.0,5601000000.0,2728191925.0,0.5129098509194787,607.2125179033189,814.537871740713,207.32535383739398,789.587107737149,182.37458983383,632.1629358223021,523.140829615306,109.0221062069961,40094165685.806885,48851476878.657684,8757311192.850803,47902272125.92943,39755172691.21187,34946299153.0889,4808873538.122975,182.37493591841087,84.07168828801298,98.30324763039788,9853212478.607916,9357205221.392084,5147866532.717987,3948437654.727828,9096304187.445816,756908291.1620998,1667269451900.0,545146579872.8276,355695945919.2534,0.011522083414956138,0.018074427763825437,0.0021279643466443265,1.0095500199165015
