year,utility_id_irp,target_type,net_generation_mwh,net_generation_mwh_1point5c,emissions_co2_historical,emissions_co2_irp,emissions_co2_1point5c,emissions_co2_target,emissions_co2_target_all_years,ticker,parent_name,fraction_owned_utility,utility_name_irp
2037,17718,Utility/Parent,29653796.35115532,54713043.16109916,,5.268194051223979,0.8924796417438157,0.0,2.0602397039929827,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2038,17718,Utility/Parent,30300508.68609889,56268135.73642681,,5.2543999879223104,0.696292015770521,0.0,1.9017597267627533,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2039,17718,Utility/Parent,30961325.01094026,57294744.47014763,,5.474172633589251,0.5350207525750927,0.0,1.7432797495325238,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2040,17718,Utility/Parent,31636552.916118477,57909214.882411204,,5.317241012773618,0.4048966210943013,0.0,1.5847997723022944,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2041,17718,Utility/Parent,32326506.700236633,58218192.318478115,,5.493988071077841,0.30182611435358486,0.0,1.4263197950720652,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2042,17718,Utility/Parent,33031507.516358595,58308513.304526724,,5.531231197380403,0.2216628942840087,0.0,1.2678398178418355,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2043,17718,Utility/Parent,33751883.52149624,58246082.870383926,,5.712076509474256,0.16042880413244978,0.0,1.109359840611606,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2044,17718,Utility/Parent,34487970.02935679,58078787.55102572,,5.76564897855989,0.11447440062917616,0.0,0.9508798633813769,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2045,17718,Utility/Parent,35240109.666421525,57840484.81100271,,5.809769716503867,0.08057875271801725,0.0,0.7923998861511474,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2046,17718,Utility/Parent,36008652.53142811,57554706.35635744,,5.854418769812025,0.055995129892108336,0.0,0.6339199089209178,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2047,17718,Utility/Parent,36793956.35833135,57237630.525681,,5.896412279931747,0.0384530544043919,0.0,0.47543993169068827,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2048,17718,Utility/Parent,37596386.68281765,56900300.70980128,,5.940200039226246,0.026128937333590493,0.0,0.3169599544604587,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2049,17718,Utility/Parent,38416317.01245111,56550217.523425184,,5.972838836399253,0.017596858847274563,0.0,0.15847997723022955,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2050,17718,Utility/Parent,39254129.000530235,56192455.29812536,,6.007466113575093,0.011769620454111198,0.0,0.0,XEL,"Xcel Energy, Inc.",1.0,Southwestern Public Service Co.
2005,11118,Utility/Parent,225923.6023151038,225923.6023151038,0.08061059503794879,,0.08061059503794879,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2006,11118,Utility/Parent,224652.1821278444,224652.1821278444,0.08797181389532104,,0.07779013089814653,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2007,11118,Utility/Parent,227859.4243262928,227859.4243262928,0.09800207576911238,,0.07926734920319171,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2008,11118,Utility/Parent,209008.92544446778,209008.92544446778,0.09291415350199164,,0.0716408937071686,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2009,11118,Utility/Parent,164194.874627001,164194.874627001,0.05481644434145681,,0.05356153158765032,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2010,11118,Utility/Parent,186983.30337975963,186983.30337975963,0.06754458654148839,,0.0617980173687367,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2011,11118,Utility/Parent,188800.60543730902,188800.60543730902,0.06950092379299762,,0.05989421758896508,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2012,11118,Utility/Parent,183433.1901654946,183433.1901654946,0.05647352957847412,,0.05508306029926719,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2013,11118,Utility/Parent,180519.36445139378,180519.36445139378,0.04756757612571502,,0.05463703490145401,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2014,11118,Utility/Parent,187724.18795777875,187724.18795777875,0.05562586228473183,,0.05643345523264762,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2015,11118,Utility/Parent,205169.47815299794,205169.47815299794,0.051360177598161444,,0.05779141551750903,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2016,11118,Utility/Parent,213286.1656711775,213286.1656711775,0.05281396128134936,,0.05724422190877948,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2017,11118,Utility/Parent,208544.6426328544,208544.6426328544,0.054291849049985054,,0.05440741833017899,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2018,11118,Utility/Parent,217149.6953006617,217149.6953006617,0.04904824763646198,,0.05515575114047798,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2019,11118,Utility/Parent,215658.35910522073,215658.35910522073,0.04584023459940109,,0.05074454432038556,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2020,11118,Utility/Parent,209378.21325266766,209378.21325266766,0.03442993800125297,,0.04583326811932291,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2021,11118,Utility/Parent,202681.88016254123,202681.88016254123,0.033038302233089845,,0.046112029785589266,0.0,,,Lockhart Power Co,1.0,Lockhart Power Co.
2022,11118,Utility/Parent,202681.88016254123,207094.16149940615,,0.031506465295091095,0.04037428737309066,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2023,11118,Utility/Parent,202681.88016254123,209121.9973185662,,0.03046831669530641,0.03566039631258424,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2024,11118,Utility/Parent,202681.88016254123,212334.8749845934,,0.029438021656429413,0.031671249242456,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2025,11118,Utility/Parent,202681.88016254123,217397.47195571836,,0.028493536105948236,0.028204227035696288,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2026,11118,Utility/Parent,202681.88016254123,225034.47197684576,,0.027554685066497175,0.025117057777538206,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2027,11118,Utility/Parent,202681.88016254123,236136.2002885016,,0.026646774983007715,0.022312541774510784,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2028,11118,Utility/Parent,202681.88016254123,251702.35957435088,,0.025745727959680255,0.01972557385144849,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2029,11118,Utility/Parent,202681.88016254123,272672.90365983924,,0.02491973093587036,0.017316093600356852,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2030,11118,Utility/Parent,202681.88016254123,299613.9457885279,,0.024098656632600916,0.015064320669154205,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2031,11118,Utility/Parent,202681.88016254123,332297.3218125089,,0.023304640418254776,0.012965858413280731,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2032,11118,Utility/Parent,202681.88016254123,369350.3673638797,,0.022516622283117373,0.011026139569742178,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2033,11118,Utility/Parent,202681.88016254123,408259.8505208693,,0.021794243703462765,0.00925489648677049,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2034,11118,Utility/Parent,202681.88016254123,445905.7187266874,,0.021076166518844343,0.007661549989220435,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2035,11118,Utility/Parent,202681.88016254123,479441.3538314698,,0.020381752142901575,0.00625203483674021,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2036,11118,Utility/Parent,202681.88016254123,507039.365907836,,0.01969258033736995,0.005027117812655246,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2037,11118,Utility/Parent,202681.88016254123,528128.2463216342,,0.019060817558184673,0.003981969516818229,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2038,11118,Utility/Parent,202681.88016254123,543139.0786063118,,0.01843281368658561,0.0031066407029573515,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2039,11118,Utility/Parent,202681.88016254123,553048.6182493916,,0.01782550362703836,0.002387097954925345,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2040,11118,Utility/Parent,202681.88016254123,558979.9129187407,,0.017222776138636476,0.0018065241236315073,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2041,11118,Utility/Parent,202681.88016254123,561962.3774653114,,0.016670259132492156,0.0013466552406588787,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2042,11118,Utility/Parent,202681.88016254123,562834.2182771529,,0.01612102728235522,0.0009889916215052314,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2043,11118,Utility/Parent,202681.88016254123,562231.5964196216,,0.01558989295345654,0.0007157839549447001,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2044,11118,Utility/Parent,202681.88016254123,560616.7459465759,,0.015062764549665696,0.0005107495481586155,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2045,11118,Utility/Parent,202681.88016254123,558316.4825923439,,0.014579550682838028,0.00035951759795825296,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2046,11118,Utility/Parent,202681.88016254123,555557.9507072883,,0.014099208171846499,0.0002498330380791542,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2047,11118,Utility/Parent,202681.88016254123,552497.3148381948,,0.013634692766846793,0.00017156569551285511,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2048,11118,Utility/Parent,202681.88016254123,549241.1734539914,,0.013173679404514794,0.00011657927766948087,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2049,11118,Utility/Parent,202681.88016254123,545861.9276909089,,0.012751074066155546,7.851176905804867e-05,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2050,11118,Utility/Parent,202681.8801625412,542408.5585172846,,0.012330978590819618,5.2512424576115966e-05,0.0,0.033038302233089845,,Lockhart Power Co,1.0,Lockhart Power Co.
2005,1179,Utility/Parent,338507.49934472877,338507.49934472877,0.12075503284205955,,0.12075503284205955,0.0,,,City of Calgary,1.0,Emera Maine
2006,1179,Utility/Parent,347328.40325734386,347328.40325734386,0.12294492025098192,,0.12024321611559806,0.0,,,City of Calgary,1.0,Emera Maine
2007,1179,Utility/Parent,338286.3443538088,338286.3443538088,0.10760897923186581,,0.11765712424642935,0.0,,,City of Calgary,1.0,Emera Maine
2008,1179,Utility/Parent,357132.63488982595,357132.63488982595,0.11779757368069242,,0.1223861078557817,0.0,,,City of Calgary,1.0,Emera Maine
2009,1179,Utility/Parent,361235.0518106902,361235.0518106902,0.114374248218577,,0.11781204604205946,0.0,,,City of Calgary,1.0,Emera Maine
2010,1179,Utility/Parent,350043.46677203267,350043.46677203267,0.10976268359232574,,0.11566450762532601,0.0,,,City of Calgary,1.0,Emera Maine
2011,1179,Utility/Parent,355103.1012506441,355103.1012506441,0.10805114903530415,,0.11262697029082051,0.0,,,City of Calgary,1.0,Emera Maine
2012,1179,Utility/Parent,364265.9360773938,364265.9360773938,0.10142880273161883,,0.10936166792424458,0.0,,,City of Calgary,1.0,Emera Maine
2013,1179,Utility/Parent,671218.4545632788,671218.4545632788,0.19324960597538277,,0.20311109069312538,0.0,,,City of Calgary,1.0,Emera Maine
2014,1179,Utility/Parent,341800.3429222822,341800.3429222822,0.08936516544120891,,0.1027295354633357,0.0,,,City of Calgary,1.0,Emera Maine
2015,1179,Utility/Parent,1457782.7020475846,1457782.7020475846,0.3062213753243274,,0.4105346267974601,0.0,,,City of Calgary,1.0,Emera Maine
2016,1179,Utility/Parent,1452936.69867607,1452936.69867607,0.2697657635361523,,0.3898720361766819,0.0,,,City of Calgary,1.0,Emera Maine
2017,1179,Utility/Parent,1438116.4249866377,1438116.4249866377,0.263082447321553,,0.3751107848032168,0.0,,,City of Calgary,1.0,Emera Maine
2018,1179,Utility/Parent,1426913.1947519265,1426913.1947519265,0.26773323303706703,,0.36235608275175246,0.0,,,City of Calgary,1.0,Emera Maine
2019,1179,Utility/Parent,1433719.1739388353,1433719.1739388353,0.22278305900705775,,0.3372823203030155,0.0,,,City of Calgary,1.0,Emera Maine
2020,1179,Utility/Parent,1263526.0464809502,1263526.0464809502,0.21116287322968638,,0.2765285383549452,0.0,,,City of Calgary,1.0,Emera Maine
2021,1179,Utility/Parent,1213301.4284585721,1213301.4284585721,0.1845326065880992,,0.2759779899995375,0.0,,,City of Calgary,1.0,Emera Maine
2022,1179,Utility/Parent,1212001.9999999998,1239714.3828109105,,0.17826257761304862,0.24163791376564916,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2023,1179,Utility/Parent,1212001.9999999998,1251853.4852017765,,0.1723902184610728,0.21342553218096538,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2024,1179,Utility/Parent,1212001.9999999998,1271086.5269444685,,0.16671130766192316,0.18955070395619292,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2025,1179,Utility/Parent,1212001.9999999998,1301392.423711609,,0.16121947260380223,0.1688007646376611,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2026,1179,Utility/Parent,1212001.9999999998,1347109.3029281485,,0.15590855060268133,0.15032422455438135,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2027,1179,Utility/Parent,1212001.9999999998,1413566.860989525,,0.15077258198682128,0.13353934882811425,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2028,1179,Utility/Parent,1212001.9999999998,1506749.5534038078,,0.14580580340910299,0.11805648652689478,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2029,1179,Utility/Parent,1212001.9999999998,1632284.1649540458,,0.1410026413796656,0.10363587828796483,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2030,1179,Utility/Parent,1212001.9999999998,1793559.5827303492,,0.13635770601159294,0.09015913978006937,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2031,1179,Utility/Parent,1212001.9999999998,1989209.9624532112,,0.13186578497263118,0.07759995732467366,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2032,1179,Utility/Parent,1212001.9999999998,2211018.2122097546,,0.1275218376361498,0.06599084555724301,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2033,1179,Utility/Parent,1212001.9999999998,2443939.5343185733,,0.12332098942478296,0.055390052052553804,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2034,1179,Utility/Parent,1212001.9999999998,2669296.559983879,,0.11925852634040353,0.04585395993491535,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2035,1179,Utility/Parent,1212001.9999999998,2870048.763112582,,0.11532988967429174,0.03741808841800045,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2036,1179,Utility/Parent,1212001.9999999998,3035256.9575896556,,0.11153067089156271,0.03008702665830256,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2037,1179,Utility/Parent,1212001.9999999998,3161499.958247305,,0.10785660668411161,0.023831870958635586,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2038,1179,Utility/Parent,1212001.9999999998,3251358.332556571,,0.10430357418652625,0.018593075621252734,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2039,1179,Utility/Parent,1212001.9999999998,3310679.168709628,,0.1008675863495973,0.014286651413861299,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2040,1179,Utility/Parent,1212001.9999999998,3346185.2943147323,,0.09754478746623588,0.010811948613923462,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2041,1179,Utility/Parent,1212001.9999999998,3364039.028905014,,0.09433144884477661,0.008059658363933618,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2042,1179,Utility/Parent,1212001.9999999998,3369258.073160709,,0.09122396462481203,0.005919061058437621,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2043,1179,Utility/Parent,1212001.9999999998,3365650.6369163995,,0.08821884773086208,0.004283928035223736,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2044,1179,Utility/Parent,1212001.9999999998,3355983.7619884484,,0.0853127259593391,0.0030568082634704905,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2045,1179,Utility/Parent,1212001.9999999998,3342213.844266734,,0.0825023381944162,0.002151693267794252,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2046,1179,Utility/Parent,1212001.9999999998,3325700.623282686,,0.07978453074855371,0.0014952371432174593,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2047,1179,Utility/Parent,1212001.9999999998,3307378.936761006,,0.07715625382357633,0.0010268113553159512,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2048,1179,Utility/Parent,1212001.9999999998,3287886.90822077,,0.07461455808833031,0.0006977206355135545,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2049,1179,Utility/Parent,1212001.9999999998,3267657.9479004266,,0.07215659136908005,0.00046988866715903257,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2050,1179,Utility/Parent,1212001.9999999998,3246985.267402332,,0.0697795954489303,0.00031428400467089953,0.0,0.1845326065880992,,City of Calgary,1.0,Emera Maine
2005,11804,Utility/Parent,15512916.713726327,15512916.713726327,5.987180531460037,,5.987180531460037,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2006,11804,Utility/Parent,13865536.0,13865536.0,4.53129522948435,,5.193365560616986,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2007,11804,Utility/Parent,13347450.0,13347450.0,4.56686441313091,,5.022547028221782,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2008,11804,Utility/Parent,12624403.000000002,12624403.000000002,5.006187585820022,,4.68064153621685,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2009,11804,Utility/Parent,11851623.0,11851623.0,3.7878580219900875,,4.181860957074457,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2010,11804,Utility/Parent,13324634.999999998,13324634.999999998,4.08184407461023,,4.763491617429427,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2011,11804,Utility/Parent,15450778.000000002,15450778.000000002,7.785829078200618,,5.301884174973722,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2012,11804,Utility/Parent,11338006.0,11338006.0,4.383307132964027,,3.682775065726916,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2013,11804,Utility/Parent,11745543.734848224,11745543.734848224,4.17213909955303,,3.8453406857436057,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2014,11804,Utility/Parent,11522763.622832598,11522763.622832598,3.755803910576591,,3.746894198206611,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
2015,11804,Utility/Parent,9105027.616456913,9105027.616456913,3.4512660676101876,,2.77415176064863,0.0,,,Massachusetts Electric Co,1.0,Massachusetts Electric Co.
